60196,5481
60194,3703
60193,1842
60192,292
49826,15752
49825,32900
49824,8805
49823,20119
49822,11095
49821,7573
49820,14989
72188,3451
72189,539
72186,1568
72187,1582
97466,592
49829,15336
72185,1901
97460,644
49828,11430
49827,8792
72183,1388
115310,1571
116640,1604
84157,896
84156,328
49815,13412
49814,5752
49813,12880
49812,22972
49811,7646
49810,10028
49819,16387
49818,14569
72196,2907
49817,11164
72193,1016
49816,5372
72191,1446
84189,3245
49804,3500
49803,10986
49802,15145
49801,19543
49800,14515
49809,8189
49808,10754
49807,274
49806,19624
117948,641
49805,17147
126005,2073
24506,1428
128656,2042
104685,1729
102018,547
116655,1656
73426,932
74757,1594
47137,516
48469,3642
62770,268
47138,4251
48468,986
49799,14334
61440,658
73424,1289
74755,2455
48467,2401
49798,11974
47136,585
48466,2124
49797,3698
61442,3610
62773,2513
73422,1713
59122,633
61443,2137
74752,1522
59121,3599
61444,1465
62775,651
61445,1868
59123,2560
62777,1665
61447,642
62778,5085
61448,2904
60109,3141
60118,3228
50790,13959
60117,2152
60116,1494
50792,8934
60115,548
50791,24713
59125,272
60114,2544
50794,33332
35156,1284
50793,6975
59127,3946
48465,3122
49796,4777
50796,15753
60111,5427
85410,621
47134,2621
48464,2323
49795,10619
50795,21624
60110,287
48463,592
49794,2760
50798,13742
47132,3558
48462,2300
49793,4911
50797,21046
48461,2699
49792,10235
48460,9489
49791,7416
50799,10909
49790,4821
73419,1870
74769,715
48459,3521
62780,1517
74768,1701
47126,2843
49789,9605
61450,537
72104,727
73436,944
47127,2130
49788,7945
61451,769
11197,300
48456,2249
49787,9642
74765,1526
11196,191
49786,12062
61453,1097
59133,5748
61454,2203
73432,2184
59132,263
61455,2806
59135,593
61456,1770
62787,4948
73430,667
59134,2661
61457,1363
62788,1514
62789,2594
61459,1477
59131,426
59130,530
60129,2277
60128,1059
60127,659
59137,679
60126,1755
59136,3028
60125,3280
59139,2686
60124,1901
60123,5015
36476,3600
48454,2221
49785,10525
60122,1249
86730,1906
47123,3870
48453,2165
49784,19051
60121,2082
47120,594
48452,2766
49783,11567
48451,5672
49782,4631
48450,6703
49781,11728
49780,26202
72119,343
48449,1633
47118,1986
48448,3283
49779,8377
61460,581
62791,1271
48447,254
49778,7226
61461,4054
62792,988
73447,829
47116,6850
48446,3049
49777,11361
62793,1463
74777,582
97413,740
47113,2362
48445,2996
49776,20775
61463,874
73445,1490
48444,2550
49775,15732
61464,671
62795,4370
59144,3538
62796,892
73443,1746
59143,467
61466,2442
59146,3309
74772,654
59145,1811
61468,1068
62799,246
59140,3131
74770,2510
59142,2085
59141,2120
60138,399
60137,540
85436,517
59147,2522
60136,184
23142,209
59149,5975
48443,7629
49774,16529
60133,5567
48442,13640
49773,12657
60132,1787
48441,7109
49772,11413
60131,4077
48440,7887
49771,10331
60130,3179
49770,21472
48439,2020
47106,1330
48438,1817
49769,5676
72128,496
48437,6939
49768,13136
61471,3066
48436,6068
49767,24625
61472,763
72126,1994
49766,21385
61473,494
74788,1383
47102,4354
48434,6781
49765,11967
61474,713
73456,1460
48433,2401
49764,13743
72125,294
74786,949
59155,4863
61476,1953
59154,3217
61477,5159
74784,1807
59157,2584
72120,1184
74783,1409
97401,1626
59156,285
61479,2297
59151,3218
73450,1640
59150,6140
59153,2088
59152,180
60149,723
59159,280
60148,308
59158,1134
60146,2347
48432,8084
49763,12581
60144,355
48431,563
49762,11702
48430,2246
49761,6203
49760,3477
60141,810
36458,429
60140,1767
48428,4328
49759,8284
61480,731
48427,2308
49758,2072
59160,2318
61481,3955
49757,16633
61482,2064
48425,4366
49756,26898
49755,4586
61484,2405
48423,1546
49754,5226
72135,2449
48422,2907
49753,1117
61486,2992
73466,1786
73465,1663
61488,2423
61489,1636
59167,1950
74793,2446
74792,533
59161,5971
73460,1368
59164,3039
60159,1625
59169,1223
23120,1056
60157,3383
48421,5046
49752,10171
60155,741
48420,10511
49751,12925
60154,2641
49750,9782
60153,3128
60152,2903
60151,1773
48418,16205
49749,8005
48417,2012
49748,5778
49747,13974
49746,13796
59170,961
48414,5266
49745,15403
48413,1141
49744,4042
61495,2788
97424,765
48412,13519
49743,14111
61496,1674
48411,7174
49742,6178
61497,1225
72147,3880
59177,3045
61498,665
72144,301
59176,988
61499,967
59179,1368
59178,1455
73473,1357
59173,1603
127297,455
59172,667
59175,2228
73470,1711
60169,2264
85448,1712
60167,1455
48410,987
49741,9711
60166,517
49740,16651
60164,926
60163,285
60162,2942
60161,4418
60160,2989
48407,3645
49738,4323
59180,2995
48406,2258
49737,13948
48405,2082
49736,8481
59182,425
49735,18568
48403,4158
49734,15487
72159,782
48402,6665
49733,10749
49732,8262
49731,8145
72158,755
59188,2184
59187,1211
72153,1098
98787,220
59189,2683
59184,3090
59183,522
73482,969
48409,6187
59186,6573
48408,316
49739,10526
59185,2710
72150,1449
73480,1775
60179,2120
60178,1621
49730,16399
60177,3213
85476,1215
60175,2553
60174,4056
60173,2617
60172,4571
60171,1310
49727,11526
59191,3542
60180,626
49726,16745
59190,1068
49725,5273
59193,4850
49724,7852
59192,1049
49723,21303
49722,14469
49721,2587
49720,2082
59199,4039
59198,3596
59195,576
59194,718
72163,2459
49729,16083
49728,8274
59196,6218
72161,1976
73491,1980
73490,1565
115299,969
60189,1972
60187,1765
60186,2721
60182,419
60181,1688
50705,8102
50704,14366
50707,18413
50706,6997
50709,11014
50708,22122
50710,18182
50712,7565
50711,9614
50714,21260
50713,31124
50716,9763
50715,21186
50718,9949
50717,16939
50719,22041
62700,860
62702,2805
50721,23992
50720,20734
50723,17445
50722,18366
50725,25229
50724,9838
50727,20152
50726,21252
50729,11363
50728,19340
62713,1370
62714,1474
62705,3003
47192,3812
62706,714
62707,3236
62709,1285
50730,14645
47197,6316
50732,29304
47198,4080
50731,19882
47195,7791
50734,13253
50733,15618
50736,23163
50735,10512
50738,9362
50737,22675
74703,1450
50739,21164
74702,2492
62721,2143
62724,3595
62726,516
47180,1866
62717,939
62718,2053
62719,2528
50741,21719
50740,20056
50743,10761
50742,18788
47184,2140
50745,24998
50744,20151
50747,21445
47183,2160
50746,17077
50749,21151
50748,26905
74714,1748
74713,535
74711,1822
47179,6194
61400,1543
62731,351
61401,2503
62732,1415
61402,1645
61403,904
61404,2018
61405,2032
61406,510
62737,1507
3836,518
62728,5405
86702,983
50750,20958
50752,18323
47178,1946
50751,14393
50754,21039
47176,304
50753,14818
50756,13828
50755,20829
47171,7272
50758,25757
74707,2233
50757,33895
50759,20105
74724,1010
47169,4750
48499,3088
62740,1356
61410,1656
62741,1821
62742,2408
61413,589
62744,186
61414,1807
62745,467
62746,1344
61416,669
61417,1319
61407,1536
62738,1516
50761,7897
50760,13775
48498,8249
50763,12124
48497,4757
50762,29092
48496,3336
50765,14761
50764,20067
48494,4275
50767,10512
47163,2094
48493,4878
50766,29121
48492,7078
50769,36361
47161,1436
50768,25048
73406,478
48489,1619
48488,1953
61420,2874
62751,287
98702,295
59100,1091
61421,679
74730,1351
61422,1251
62753,811
59102,3416
59101,118
61424,699
62755,684
61425,2685
62757,177
35171,304
61427,2926
62759,573
59108,1387
61418,1424
59107,2956
50770,22029
59104,1861
50772,24987
59106,2657
50771,30510
59105,3223
47155,2280
48487,2256
50774,23778
48486,558
50773,25805
48485,1963
50776,10960
47154,2135
48484,3812
50775,20936
48483,4168
50778,11966
48482,5192
50777,25077
48481,7928
47150,9136
48480,9814
50779,15923
36490,1647
73417,367
73416,661
36495,1419
47149,1719
62760,393
47146,461
48478,1663
61430,2915
73412,2321
47147,5213
48477,4490
61431,2145
74742,518
61432,885
62763,812
59110,1506
61433,2356
59113,5670
61434,1180
62765,4817
59112,6813
62766,1174
62769,1364
61439,1017
59119,853
60108,1533
59118,1548
60107,7171
60106,605
60105,1554
50781,13365
59115,2649
50780,22586
50783,18637
60102,2896
50782,21716
59116,441
60101,3467
47144,3529
48476,5426
50785,27993
60100,2304
47145,2211
48475,4657
50784,16391
47142,5661
48474,3532
50787,22141
47143,1957
50786,18920
48472,3602
50789,5721
48471,10255
50788,14931
48470,4763
73408,1515
104930,337
103614,1006
50901,19923
50900,18296
50903,29570
50902,29562
50905,8882
50904,29172
50907,11953
50906,23187
50909,18406
50908,10238
50910,24636
50912,27548
50911,18026
50914,8648
50913,24701
50916,28014
50915,24938
50918,33655
50917,17946
50919,8672
62900,1416
62902,3969
102324,384
50921,31957
50920,9215
104988,2468
50923,15439
128938,811
50922,25180
50925,10163
50924,19243
50927,18202
50926,25777
50929,20859
50928,12798
62913,990
62904,731
62906,3286
62907,1348
103620,860
104954,2760
50930,16467
103625,535
104957,2430
50932,17772
103624,1300
50931,11019
50934,18825
50933,24886
50936,9023
50935,29125
50938,18476
50937,13883
50939,12987
62920,1463
62921,1147
62922,290
62914,524
62915,5573
62916,3913
62917,298
62919,528
50941,24086
50940,22885
50943,17526
50942,29948
50945,34487
50944,15213
48627,9163
49958,18242
48626,4218
49957,18670
49956,5368
48624,3126
49955,21110
48623,6752
49954,19894
49953,13889
48621,7259
49952,11594
48620,2105
49951,26636
72298,533
72296,2484
72297,1253
48629,2274
72292,1593
48628,7767
49959,4075
72291,917
49950,16741
128988,1819
84288,1131
84285,1884
35318,206
48616,12070
49947,19719
48615,2665
49946,6102
48614,1684
49945,16628
48613,9588
49944,12716
48612,3381
49943,6679
48611,3897
49942,16109
48610,665
49941,7582
49940,16671
23332,1609
97587,1729
24666,315
48619,2346
48618,4369
49949,15664
48617,243
49948,17723
113011,1895
48605,9694
49936,14254
48604,2243
49935,18492
48603,1869
49934,13092
48602,4738
49933,5902
49932,10470
48600,8658
49931,15976
49930,13004
48609,2749
48608,1415
49939,11858
48607,4823
49938,19433
49937,12589
102334,1526
102337,1040
36626,208
49925,9721
49924,8298
49923,12372
49922,9598
84291,545
49921,18321
49920,13694
102353,1677
96276,984
49929,10796
49928,11203
49927,21386
49926,13127
36616,361
49914,12456
49913,12905
49912,27745
49910,11073
49919,11425
49918,21618
49917,11709
49916,3027
49915,17186
11307,209
113062,1533
49903,9400
49902,10809
49901,19461
49900,10911
49909,18011
49908,9682
49907,18299
49906,21985
49905,10258
49904,13827
37912,1278
62890,2080
74878,3062
98849,352
62891,2184
47259,2347
48589,11130
61561,2109
48588,5750
61562,2992
62893,2993
74875,630
48587,10802
61563,503
62894,415
72213,1783
74874,1178
59243,1879
61564,900
62895,1766
59242,4507
74872,5673
61566,1903
73540,1385
35273,232
59244,1012
61567,1597
74870,1916
98841,425
61568,313
62899,732
61569,749
59241,468
59240,3335
60239,1412
60238,23071
60237,3236
59247,458
59246,1215
60235,1706
59249,1760
60234,1743
84205,910
59248,2119
47254,3240
48586,2156
60232,4692
60231,1657
86863,1670
47252,5081
48584,855
47253,4306
47250,5066
48582,5913
48581,238
48580,3661
73558,1008
74889,741
48579,2250
61571,2097
74888,326
48578,1876
61572,1782
72226,1119
48576,8721
61574,2997
73554,2281
74885,1463
59254,3371
73553,788
59253,2179
61576,190
74883,1504
59256,5768
61577,610
126287,1849
59255,2607
61578,1667
98830,592
59250,1562
61579,3872
59252,3304
59251,2743
85529,406
60248,2140
85527,237
59258,3363
59257,463
60246,162
60245,2829
59259,1680
60244,2065
86854,1629
48575,9542
60243,4067
48574,269
60242,3138
48573,2313
60241,1351
48572,2093
152584,519
48571,2080
48570,1859
47238,804
48569,3816
61581,2183
48568,613
49899,25022
72236,474
97535,1420
48567,11305
49898,21518
61583,2816
48566,1535
49897,13395
61584,1618
48565,4367
49896,7637
74896,1010
59265,1957
59264,2339
61587,1069
73563,1956
59267,1451
72230,1649
73562,2391
74893,351
59266,2879
61589,2680
73561,656
73560,544
59260,1073
59263,4103
60259,2494
59269,2318
59268,2100
85558,304
60256,541
85556,1932
49895,13646
48563,6698
49894,28966
60253,2496
49893,12431
60252,568
47231,3237
48561,4152
49892,14488
48560,6582
49891,18796
60250,1461
49890,8235
61590,427
48559,6746
61591,3391
48558,11309
49889,9380
48557,2541
49888,15865
61593,1600
73579,1750
48556,3957
49887,4657
47223,2225
49886,17245
48554,122
49885,11179
61596,3119
72246,768
59275,2260
73574,189
72241,3390
73573,221
59277,3302
72242,560
73572,2507
59272,2152
59271,932
73570,1791
59273,702
60269,688
60268,3043
60267,3658
85545,745
47221,2196
48553,3978
49884,9466
60265,1519
48552,628
49883,13412
48551,3942
49882,14872
60263,2015
48550,14329
49881,10871
60262,6446
49880,2446
60261,2814
48549,3685
48548,7032
49879,13841
49878,7245
48546,13552
49877,8146
72258,899
49876,8150
48544,18369
49875,11215
48543,1662
49874,21031
73587,1582
72254,144
59286,730
59289,277
59288,2191
73583,599
96224,349
59283,489
72250,238
73582,2015
59282,2594
73581,671
59285,1365
59284,460
60279,1949
60278,677
60277,1137
47210,1493
48542,6753
49873,7567
60276,283
47211,2342
49872,17722
49871,16399
49870,11624
60271,1691
60270,2375
59290,4006
48538,3752
49869,10795
47205,2442
48537,1995
49868,10942
59292,2956
48536,5287
49867,12464
59291,890
49866,12326
49865,4885
48533,489
49864,8700
48532,4291
49863,4103
59298,1262
59297,5113
59299,1221
73594,1553
59293,2147
59295,3656
72260,1409
60289,1452
60288,1699
36553,214
37884,202
48531,14031
49862,9936
60287,666
86895,1138
48530,5773
49861,12187
60286,1426
86896,770
49860,14641
60283,127
60282,302
60281,906
60280,678
86890,1388
48528,285
49859,10417
60290,468
48527,4332
49858,11661
48526,5508
49857,12748
48525,636
49856,29034
48524,1417
49855,15626
48523,4864
49854,19411
49853,18212
48521,6737
49852,13264
72277,964
72270,2258
48529,3943
60299,1637
49851,4011
60298,2428
49850,10622
36544,1551
60296,856
60295,1154
85596,924
60293,248
60292,1631
48517,2090
49848,5210
48516,2308
49847,4064
48515,11360
49846,8552
48514,454
49845,17714
48513,4148
49844,9658
48512,4672
49843,10423
96237,1952
98898,1438
48511,5839
49842,8549
48510,5497
49841,5147
72286,1592
72283,1819
48519,5339
72281,1381
48518,11150
49849,17759
72282,614
49840,11718
3900,324
50826,3196
50825,14760
50828,7906
50827,19556
50829,18675
62814,1880
62804,1931
62808,1411
62809,4088
50831,10523
50830,20201
50833,15821
50832,29965
50835,6955
50834,12989
50837,23153
74804,2147
50836,18148
50839,16126
50838,7439
74801,1761
62820,1796
62821,2628
62823,1445
62824,271
62825,1137
62816,1737
62818,6367
62819,1597
50840,20031
50842,20505
50841,24199
50844,19619
50843,11666
50846,13726
50845,10612
50848,16035
50847,20818
74814,1657
50849,16833
74812,505
74810,221
62830,824
61500,1420
62831,962
61501,467
61502,646
61503,955
62834,654
61504,485
61505,2001
62827,1632
86805,716
50851,14454
50850,17402
50853,17078
50852,14270
50855,19013
50854,14712
50857,27221
74806,297
50856,10786
74805,1830
50859,35122
74826,888
50858,23381
74824,2283
74820,774
61510,1172
62841,3029
61511,3145
62842,846
62845,1325
61515,464
62847,1695
62837,1901
61508,2792
62839,1430
61509,1614
50860,27309
50862,4531
50861,4998
50864,23505
50863,28624
50866,19054
50865,8263
50868,16228
50867,16775
74816,957
50869,20224
73505,1525
74835,971
74834,285
62850,737
61520,1451
62851,314
61521,1647
59201,896
61522,1913
61523,218
61525,987
62856,1408
61526,4005
62848,458
59206,8150
61518,891
62849,309
59209,638
61519,1587
59208,3526
59202,3143
50871,11754
59205,217
50870,35683
59204,437
50873,10661
47299,3646
50872,18804
47296,3676
50875,23614
50874,25968
50877,16529
50876,23696
47292,1924
50879,25294
50878,15187
74827,2397
73517,1484
74845,2281
74843,1480
47289,3902
61531,3191
61532,1907
59212,783
62864,3042
62865,871
61535,3769
62867,1598
62868,1020
61538,2678
62869,479
59218,2302
62859,3193
59217,3044
60206,1536
61529,240
60205,671
60204,2410
50880,17363
59214,1807
60203,691
59213,1987
60202,7108
50882,32358
59216,3758
60201,1422
50881,21349
59215,3373
60200,2806
47287,2953
50884,26462
50883,22605
47285,232
50886,28281
50885,6577
50888,25603
50887,17287
74839,1437
50889,18572
73524,725
74854,3767
61540,2619
62871,3721
74853,576
61541,1540
73521,760
59221,2144
62873,1371
62874,1732
74850,200
59223,1840
61544,687
62875,1454
59222,2871
62877,1463
61547,1969
62878,1464
60209,1520
62879,875
60208,2272
59229,3796
61539,4177
50891,7905
59225,541
50890,19101
59224,2347
60213,2161
50893,26677
59227,1527
60212,1475
35299,1693
50892,11040
59226,2153
47276,3093
50895,25964
86840,1840
50894,27325
86841,150
50897,15887
50896,12476
50899,32921
50898,14110
47270,1446
74849,2126
73537,1608
74867,741
